timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-12-30,13.88000000,31.41500000,6.16200000,8.92600000,1696277.71200000,1609372799999,17024912.66023800,68810,793237.84600000,7805614.59607900,0
2020-12-31,8.92200000,8.92700000,6.26000000,6.27400000,341244.91100000,1609459199999,2452613.91090600,11956,123752.29700000,894922.83100400,0
2021-01-01,6.27600000,6.97000000,5.10000000,6.27000000,434821.17700000,1609545599999,2558736.98702600,15798,191894.88900000,1135527.07938100,0
2021-01-02,6.29300000,6.99900000,5.40000000,5.62800000,360938.90500000,1609631999999,2210294.40658800,13752,174606.54800000,1077730.51152300,0
2021-01-03,5.61900000,5.91000000,4.68300000,4.70000000,147846.94600000,1609718399999,765644.17820300,5225,45529.88500000,236378.78987900,0
2021-01-04,4.70000000,5.22000000,4.00000000,4.45100000,175943.81000000,1609804799999,807801.25713800,5688,64785.04500000,299072.73090100,0
2021-01-05,4.45000000,4.66900000,4.00000000,4.00000000,123029.92600000,1609891199999,535040.97819200,4847,55595.23200000,241822.40711900,0
2021-01-06,4.00100000,4.32900000,3.85600000,3.90000000,160570.23800000,1609977599999,641018.46889700,4784,66125.12200000,266155.29041700,0
2021-01-07,3.93100000,4.08500000,3.62000000,3.62000000,131899.64000000,1610063999999,498696.54366300,4212,42782.92600000,162865.92666200,0
2021-01-08,3.62000000,4.31200000,3.44500000,3.54100000,189515.07800000,1610150399999,707484.36363500,5171,85058.25100000,321171.21777200,0
2021-01-09,3.56300000,3.60000000,3.41000000,3.45400000,69911.39900000,1610236799999,243553.32257100,2239,26905.33900000,94048.62328300,0
2021-01-10,3.45400000,3.66300000,3.11300000,3.41600000,80627.44400000,1610323199999,276659.90463700,2078,28687.11700000,98309.90901300,0
2021-01-11,3.40000000,3.40000000,2.36800000,2.80600000,133360.84300000,1610409599999,373277.10209000,3529,59629.20400000,168579.53680500,0
2021-01-12,2.79100000,2.93900000,2.49400000,2.59100000,48094.79500000,1610495999999,129831.03180700,2012,18198.35300000,49319.77263800,0
2021-01-13,2.59100000,7.14000000,2.50000000,5.34000000,1872290.18600000,1610582399999,10247583.56693600,50048,1032283.11000000,5693929.72730200,0
2021-01-14,5.34000000,6.00000000,4.35600000,4.57000000,1535285.07800000,1610668799999,8043043.95195000,42319,740905.42700000,3909802.66058900,0
2021-01-15,4.55500000,5.10100000,4.00100000,4.33000000,777019.31100000,1610755199999,3535953.36078400,37624,384074.23200000,1747636.65416400,0
2021-01-16,4.32800000,5.10000000,4.11700000,4.39500000,645494.68200000,1610841599999,2927426.77627600,25846,330643.38100000,1503574.31629700,0
2021-01-17,4.40100000,4.41200000,3.90000000,4.20900000,267362.26900000,1610927999999,1121813.95022100,12447,126932.68500000,532713.98934500,0
2021-01-18,4.21100000,4.40000000,4.06000000,4.10400000,212766.31900000,1611014399999,895229.36765400,9708,101821.32100000,428325.79848600,0
2021-01-19,4.11300000,4.16900000,3.90800000,4.08200000,162518.68400000,1611100799999,658159.15274000,7565,69830.49000000,283074.21188200,0
2021-01-20,4.07700000,4.99000000,3.88200000,4.24900000,422065.19100000,1611187199999,1868510.84969200,13990,204168.37200000,906927.77785600,0
2021-01-21,4.28700000,4.33500000,3.81000000,3.91000000,170629.41500000,1611273599999,686621.56874100,5805,69350.78500000,279567.12808300,0
2021-01-22,3.91100000,4.05500000,3.63600000,3.91800000,71898.13800000,1611359999999,278841.33216800,3105,29765.20200000,115693.05432100,0
2021-01-23,3.83300000,3.93600000,3.70300000,3.89500000,75720.89700000,1611446399999,288170.88679800,2865,28441.88600000,108604.79891000,0
2021-01-24,3.91800000,3.92500000,3.71500000,3.78000000,59693.99500000,1611532799999,228089.55487800,3200,20586.96700000,78933.14865200,0
2021-01-25,3.78000000,3.86700000,3.55000000,3.58700000,96264.44800000,1611619199999,357629.74787900,5066,40399.36100000,151020.95693500,0
2021-01-26,3.58700000,3.77100000,3.37200000,3.69100000,151450.47800000,1611705599999,539540.53454500,5829,66755.40600000,239251.22563600,0
2021-01-27,3.68800000,3.82200000,3.20000000,3.31800000,177287.51100000,1611791999999,619939.41656600,6316,68161.47800000,240039.63279400,0
2021-01-28,3.29300000,4.15000000,3.25100000,3.58100000,261052.67000000,1611878399999,972694.40285000,7781,116534.57500000,435623.12833500,0
2021-01-29,3.57900000,3.61100000,3.21000000,3.32100000,208546.21000000,1611964799999,708874.52652300,6543,82397.18500000,282307.21985100,0
2021-01-30,3.32100000,3.47900000,3.21100000,3.44800000,95336.79600000,1612051199999,320352.90470900,2755,36645.26700000,123473.83997400,0
2021-01-31,3.42100000,3.75000000,3.35700000,3.47900000,278200.28300000,1612137599999,966412.66451400,3662,137797.43800000,480462.26192700,0
2021-02-01,3.47900000,4.00100000,3.34500000,3.63700000,178808.42800000,1612223999999,652030.99137600,4224,80181.63200000,292665.75192700,0
2021-02-02,3.65400000,4.00000000,3.61600000,3.88900000,333404.67800000,1612310399999,1263458.09521200,4681,168754.39100000,642444.25417600,0
2021-02-03,3.89900000,4.55000000,3.84100000,4.16000000,261259.68200000,1612396799999,1101964.02044100,8070,135574.90100000,572416.17965800,0
2021-02-04,4.17200000,4.32200000,3.83900000,4.07600000,195179.05000000,1612483199999,788269.99834100,4752,89274.60100000,361185.31137600,0
2021-02-05,4.07600000,4.48200000,4.02500000,4.31700000,157982.13500000,1612569599999,673920.28192300,4838,75976.01700000,324100.84789000,0
2021-02-06,4.32000000,4.68000000,3.91000000,4.32100000,331155.30300000,1612655999999,1409442.11985100,7634,161331.63600000,687631.48086800,0
2021-02-07,4.32200000,5.00000000,3.90400000,4.10800000,348849.30300000,1612742399999,1489354.57342700,10461,171949.92000000,743619.67895300,0
2021-02-08,4.10800000,4.88400000,4.10300000,4.56000000,343310.45800000,1612828799999,1522580.64754400,11539,164434.66900000,733237.60073800,0
2021-02-09,4.54200000,4.98100000,4.38700000,4.89300000,352010.64000000,1612915199999,1644573.60510100,14324,168107.01200000,787223.32314900,0
2021-02-10,4.89300000,5.42100000,4.50000000,5.38400000,482807.92500000,1613001599999,2460943.19940000,18505,242960.52000000,1246740.21805900,0
2021-02-11,5.40800000,6.99900000,5.15800000,5.74300000,631990.86100000,1613087999999,3677049.59176200,23093,332299.30000000,1931868.42660800,0
2021-02-12,5.74700000,8.49000000,5.71900000,6.85000000,1069531.08800000,1613174399999,7657828.82470500,39121,512442.99300000,3698117.34787700,0
2021-02-13,6.85000000,7.90000000,6.59100000,7.13500000,543846.78500000,1613260799999,3910981.16352600,23353,253318.58400000,1830297.62339500,0
2021-02-14,7.13600000,7.24900000,6.48400000,6.76200000,267759.09000000,1613347199999,1820357.09958700,10423,117638.33000000,800730.65644900,0
2021-02-15,6.74900000,7.00000000,5.12100000,6.22700000,314979.71800000,1613433599999,1876506.30434600,10946,151296.28000000,900174.11642900,0
2021-02-16,6.17200000,7.07500000,5.95400000,6.64300000,239092.40400000,1613519999999,1597775.57193100,9482,111265.49000000,744830.84366000,0
2021-02-17,6.62700000,7.79000000,6.34000000,7.60100000,299847.42000000,1613606399999,2147304.97191300,11059,144829.20900000,1044777.30145200,0
2021-02-18,7.60000000,8.88000000,7.48000000,8.14500000,502061.01700000,1613692799999,4070264.93365900,18847,251115.89300000,2047093.31622900,0
2021-02-19,8.14200000,8.68000000,7.60700000,7.96100000,362847.92200000,1613779199999,2929465.42478900,14860,176203.68700000,1434052.51554100,0
2021-02-20,7.96200000,7.99000000,6.63100000,6.88700000,360668.58200000,1613865599999,2651962.01500300,16932,143373.56200000,1059671.87262900,0
2021-02-21,6.94600000,7.92000000,5.30400000,6.96300000,268761.82400000,1613951999999,1934161.58954800,12916,132252.78700000,957014.84682300,0
2021-02-22,6.99900000,7.02700000,5.30000000,5.98200000,381327.61800000,1614038399999,2283301.62486600,13198,203725.99300000,1215587.08007600,0
2021-02-23,6.05200000,6.05200000,4.00000000,4.84300000,325242.26900000,1614124799999,1549071.96668900,10585,158533.48200000,752273.36680700,0
2021-02-24,4.83900000,5.76400000,4.55100000,4.88400000,265523.70100000,1614211199999,1377427.27212400,9519,132946.90000000,691106.15449800,0
2021-02-25,4.93300000,5.42800000,4.62100000,4.62100000,216067.77400000,1614297599999,1099053.16076900,7441,114566.38500000,585083.19337300,0
2021-02-26,4.64300000,4.67700000,4.00000000,4.29900000,192978.84700000,1614383999999,840492.24086700,6735,90636.22800000,394800.43195100,0
2021-02-27,4.31200000,4.94000000,4.25300000,4.61000000,173004.81500000,1614470399999,802540.39136000,6893,85551.22600000,397384.07455500,0
2021-02-28,4.62500000,5.35900000,4.00100000,4.61600000,526284.23000000,1614556799999,2466974.29622400,16755,256860.69400000,1210064.84705700,0
2021-03-01,4.62100000,5.13500000,4.42500000,5.08900000,245823.46600000,1614643199999,1171609.25219500,8699,120106.96700000,572871.70380700,0
2021-03-02,5.08900000,5.21900000,4.50700000,4.66500000,173853.47400000,1614729599999,842129.23367000,6109,70759.16400000,342068.25866900,0
2021-03-03,4.66000000,5.20000000,4.62600000,5.10000000,198673.38400000,1614815999999,988978.22091200,6756,87559.51900000,435312.23772500,0
2021-03-04,5.10000000,5.20000000,4.51100000,4.63800000,244816.51700000,1614902399999,1186172.50212600,8506,108647.01300000,528526.86725600,0
2021-03-05,4.63300000,4.86000000,4.27000000,4.68700000,155529.46200000,1614988799999,701814.39762900,5501,69125.52500000,313248.10016900,0
2021-03-06,4.67100000,7.35100000,4.46100000,5.84700000,2249374.16500000,1615075199999,13652278.61141100,73724,1154239.79700000,7030341.87901800,0
2021-03-07,5.85600000,8.33300000,5.85100000,6.37800000,3877658.16600000,1615161599999,28212770.38614600,139466,1962476.46200000,14324062.26476000,0
2021-03-08,6.27400000,6.87000000,5.88000000,6.28000000,1199416.56700000,1615247999999,7561459.54674500,51120,490517.06600000,3100015.64391200,0
2021-03-09,6.29200000,6.70000000,6.04500000,6.40500000,542774.81300000,1615334399999,3456625.31428400,22423,285271.70300000,1822100.70838500,0
2021-03-10,6.40500000,8.22600000,5.93500000,6.99100000,1355831.20100000,1615420799999,9675368.56901400,45132,720713.23500000,5175282.47088200,0
2021-03-11,6.94800000,11.46000000,6.80000000,8.81800000,3282735.57000000,1615507199999,30078502.47532700,127790,1697121.21300000,15589769.49706800,0
2021-03-12,8.80200000,10.92000000,8.16800000,9.27300000,1389847.24000000,1615593599999,13440959.30560800,69127,672643.27500000,6529852.23656700,0
2021-03-13,9.27300000,12.75200000,8.69900000,10.76600000,1360423.67500000,1615679999999,15009372.42189200,72513,677360.39400000,7494868.64284100,0
2021-03-14,10.76600000,11.76700000,10.04100000,10.66200000,612596.41400000,1615766399999,6599671.23357700,35807,299993.49400000,3240182.66677100,0
2021-03-15,10.67200000,11.28000000,9.45000000,9.66000000,503217.13200000,1615852799999,5112997.14210600,26430,239662.54300000,2444682.46943500,0
2021-03-16,9.66100000,9.99900000,8.61900000,9.92900000,458857.76800000,1615939199999,4279961.26628200,23593,223245.52500000,2087413.24423100,0
2021-03-17,9.93600000,10.81200000,9.27500000,10.02600000,329307.77700000,1616025599999,3292808.26264200,20841,166295.06700000,1665286.13652900,0
2021-03-18,10.06200000,10.28600000,9.30700000,9.42100000,234692.08700000,1616111999999,2296084.27224000,13889,111364.58100000,1090664.21775000,0
2021-03-19,9.42300000,9.58800000,8.88000000,9.00500000,220686.96500000,1616198399999,2035389.70690600,12962,106859.10200000,986341.86605500,0
2021-03-20,9.00600000,9.35800000,8.47400000,8.47600000,211527.31700000,1616284799999,1900128.63642400,11711,91900.42600000,828154.89805700,0
2021-03-21,8.47500000,9.15500000,8.01300000,8.29500000,229307.72700000,1616371199999,1949823.93817000,12760,111492.82200000,948392.78388000,0
2021-03-22,8.28400000,9.08000000,8.05000000,8.22500000,222232.92700000,1616457599999,1907192.18252300,10822,108870.50100000,936106.73733600,0
2021-03-23,8.22000000,8.68700000,7.40000000,8.07200000,204475.99500000,1616543999999,1652239.07197900,9398,98108.42100000,795364.00977200,0
2021-03-24,8.06500000,8.86100000,7.68000000,7.93300000,178208.12600000,1616630399999,1493588.72919900,9202,77754.39700000,651766.02876000,0
2021-03-25,7.97300000,12.25000000,7.40000000,11.17700000,4109529.53000000,1616716799999,43151945.50892900,160997,2075989.66800000,21840299.52632400,0
2021-03-26,11.13900000,12.00000000,9.58700000,10.11000000,2142187.79700000,1616803199999,22949038.47279800,107996,1015081.94600000,10914745.80235900,0
2021-03-27,10.11400000,10.96500000,9.75500000,9.89100000,515043.98900000,1616889599999,5265735.59946300,27189,253720.81900000,2595162.12691600,0
2021-03-28,9.91500000,10.41300000,9.40200000,9.90900000,342620.94000000,1616975999999,3387965.22789400,18518,158944.14600000,1573396.66069100,0
2021-03-29,9.91900000,11.06800000,9.71800000,10.32700000,359382.73000000,1617062399999,3773851.57781400,22176,174683.60400000,1835771.41376800,0
2021-03-30,10.32600000,11.78000000,10.15800000,11.29900000,329440.30100000,1617148799999,3629964.54006100,23734,163030.39300000,1796878.58990800,0
2021-03-31,11.30600000,13.50000000,10.83000000,10.94000000,629594.88800000,1617235199999,7437313.17880100,40149,301745.39400000,3572837.02466500,0
2021-04-01,10.97300000,11.26200000,10.20000000,10.42900000,292172.78300000,1617321599999,3104860.48196500,15124,137298.43300000,1460095.73847900,0
2021-04-02,10.42200000,10.87200000,10.17300000,10.21700000,142746.06400000,1617407999999,1497778.45548600,9929,72896.68300000,765414.34057800,0
2021-04-03,10.21700000,10.79900000,9.96300000,9.98100000,215698.29700000,1617494399999,2235540.06833800,13262,107702.50800000,1117970.80028900,0
2021-04-04,9.99000000,10.87000000,9.87700000,10.40000000,175861.03000000,1617580799999,1835838.27407600,10142,83281.66700000,869389.58774800,0
2021-04-05,10.40000000,11.00000000,10.01800000,10.35200000,223422.73300000,1617667199999,2346531.46493400,14523,114448.95000000,1203351.27358600,0
2021-04-06,10.35400000,11.46600000,10.20600000,11.15800000,323693.20700000,1617753599999,3484402.61987600,19441,166546.86300000,1794720.79829700,0
2021-04-07,11.11500000,14.20000000,9.70000000,11.67600000,1597719.81500000,1617839999999,19233446.52326500,83538,817288.93200000,9887249.03280000,0
2021-04-08,11.63200000,15.40000000,11.23600000,13.14300000,1226493.11000000,1617926399999,16552243.73294000,77767,607207.46000000,8215800.22949600,0
2021-04-09,13.14300000,17.00000000,12.40600000,16.04900000,849272.21100000,1618012799999,12558198.68206500,59224,435337.39700000,6474391.97516700,0
2021-04-10,16.06500000,16.20300000,12.46500000,12.89300000,758777.02600000,1618099199999,10258305.81755900,55541,288741.02800000,3887307.26833700,0
2021-04-11,12.89800000,13.01100000,11.85400000,12.33600000,446094.08100000,1618185599999,5470514.95404800,33918,179548.40300000,2209340.07762900,0
2021-04-12,12.33700000,14.40000000,11.96000000,13.06300000,976102.37800000,1618271999999,12922582.85800900,52723,509921.51500000,6802661.92745400,0
2021-04-13,13.01300000,13.60000000,12.16800000,12.56700000,392459.47200000,1618358399999,5053764.95569300,25428,181111.86100000,2339012.40577100,0
2021-04-14,12.56900000,13.85300000,12.09500000,13.27900000,411638.94600000,1618444799999,5292391.58160500,25989,203303.08600000,2620328.70850300,0
2021-04-15,13.31200000,13.33400000,12.36000000,12.94000000,243785.94800000,1618531199999,3129641.47227300,17856,116972.37700000,1504077.41925600,0
2021-04-16,12.92500000,12.93900000,11.53000000,11.99300000,285951.43700000,1618617599999,3439457.68811700,20364,127681.61400000,1537133.17154400,0
2021-04-17,11.98600000,14.80800000,11.73900000,11.84700000,786011.33400000,1618703999999,10097260.65008200,48494,377549.18900000,4858424.54962700,0
2021-04-18,11.84700000,12.50000000,9.58600000,10.05500000,471332.70700000,1618790399999,4985404.25919200,26625,216676.41600000,2290858.17352000,0
2021-04-19,10.08000000,11.42700000,9.23100000,9.73100000,358196.80800000,1618876799999,3645357.74591000,22820,175459.29800000,1785802.81789500,0
2021-04-20,9.72900000,10.30000000,8.21500000,9.92300000,267678.08100000,1618963199999,2586939.63582500,14605,114181.87900000,1109488.21028300,0
2021-04-21,9.91200000,10.58900000,9.25700000,9.52300000,243383.10100000,1619049599999,2413505.13660200,13981,123263.80100000,1223365.46443200,0
2021-04-22,9.53000000,9.77500000,8.70100000,8.96100000,261331.32500000,1619135999999,2433155.35059800,13345,121394.45200000,1130916.01521600,0
2021-04-23,8.96100000,9.15800000,7.30000000,8.38400000,290296.05600000,1619222399999,2353836.97223400,11906,142736.54500000,1153633.29813400,0
2021-04-24,8.39600000,8.59000000,7.66600000,7.95800000,153377.99500000,1619308799999,1249057.57548200,7360,75752.67500000,615519.15735600,0
2021-04-25,7.95700000,9.12800000,7.36100000,7.87400000,226187.05400000,1619395199999,1870118.52625100,10365,111684.42500000,930855.58204300,0
2021-04-26,7.87200000,9.10000000,7.80800000,9.02700000,234160.48800000,1619481599999,2028278.42303500,10836,131408.57200000,1136794.50664200,0
2021-04-27,9.02500000,9.85000000,8.95000000,9.74700000,214187.39800000,1619567999999,2021188.81090400,11566,108951.29500000,1028877.23501400,0
2021-04-28,9.71900000,9.98500000,8.86800000,9.21800000,165573.62200000,1619654399999,1544320.80839900,10649,82407.16200000,769399.74206100,0
2021-04-29,9.25600000,9.99900000,9.00000000,9.40000000,287572.49500000,1619740799999,2728370.33842300,12760,131354.24400000,1245379.67073800,0
2021-04-30,9.41600000,10.99900000,9.27100000,10.46300000,343171.79900000,1619827199999,3518654.15367900,20686,178004.81800000,1826463.53606400,0
2021-05-01,10.48900000,10.59900000,9.72400000,10.11300000,241848.56000000,1619913599999,2432088.38837300,14830,112727.60500000,1135492.09392900,0
2021-05-02,10.13700000,10.17000000,9.26600000,9.85000000,327318.03500000,1619999999999,3156177.88380900,17225,164180.41500000,1589229.79854600,0
2021-05-03,9.82100000,10.58900000,9.76100000,9.94500000,326821.44900000,1620086399999,3316605.66485800,17339,157970.08000000,1604585.58285900,0
2021-05-04,9.97100000,9.97100000,8.60700000,8.63000000,300069.05500000,1620172799999,2753385.03842700,15034,145320.50900000,1329725.11887100,0
2021-05-05,8.63100000,9.24900000,8.59300000,9.10900000,250887.32800000,1620259199999,2233352.15930200,12861,127169.33800000,1131466.62821200,0
2021-05-06,9.11300000,9.18500000,8.64100000,8.90000000,151370.87200000,1620345599999,1350670.44635800,9278,77967.78500000,695741.24062700,0
2021-05-07,8.89500000,9.21900000,8.36700000,8.84400000,207564.11400000,1620431999999,1854449.70540100,11271,103367.73900000,924719.01331900,0
2021-05-08,8.84200000,9.96000000,8.77100000,9.33400000,334833.52100000,1620518399999,3150440.25687700,21110,157631.87900000,1483850.16184100,0
2021-05-09,9.33600000,9.35900000,8.37600000,8.59500000,211764.72800000,1620604799999,1846048.92176600,13392,99165.36200000,864508.71042700,0
2021-05-10,8.61500000,8.92000000,7.69400000,7.84000000,195204.90000000,1620691199999,1641555.56706000,11287,96160.57400000,811966.45326600,0
2021-05-11,7.83400000,7.99100000,7.50000000,7.93200000,180263.05100000,1620777599999,1397268.97756600,8899,77714.74200000,603574.54180600,0
2021-05-12,7.93700000,10.86200000,7.43600000,8.39800000,1235320.40600000,1620863999999,11285654.84591200,46789,619374.63600000,5663124.49005500,0
2021-05-13,8.28400000,10.95000000,7.70000000,8.28200000,1800861.65900000,1620950399999,16884515.92799200,73778,873546.39600000,8214785.61890500,0
2021-05-14,8.28200000,9.23600000,8.08100000,8.72500000,517927.02900000,1621036799999,4496747.24872600,24232,261817.96500000,2274586.84724700,0
2021-05-15,8.72500000,12.98000000,8.69800000,11.64600000,2676067.79400000,1621123199999,29743930.82753900,129629,1337621.13200000,14876550.69253800,0
2021-05-16,11.64700000,16.50000000,11.20000000,12.11600000,4316569.47100000,1621209599999,61127231.29267700,210928,2191746.90800000,31190277.80332600,0
2021-05-17,12.11700000,13.76400000,10.04400000,10.10600000,1716986.81400000,1621295999999,19408227.59061800,78693,823849.27000000,9330739.51499600,0
2021-05-18,10.12300000,14.45000000,10.06000000,12.88300000,2019595.34000000,1621382399999,25676790.67902100,101258,989189.93000000,12570421.60773100,0
2021-05-19,12.83500000,13.25100000,6.64300000,7.70100000,1322142.66900000,1621468799999,13128060.07649800,57414,626479.39400000,6198060.42222700,0
2021-05-20,7.70100000,9.38200000,6.90000000,8.59100000,816425.04400000,1621555199999,6778642.66366200,32563,413892.67800000,3442821.06923400,0
2021-05-21,8.61100000,10.84800000,7.37100000,9.03900000,1313913.05100000,1621641599999,12163310.20401200,51179,638228.52800000,5937532.24672300,0
2021-05-22,9.01100000,9.80000000,7.15400000,7.55000000,632725.58400000,1621727999999,5219030.04440900,26259,308972.93800000,2557673.05346700,0
2021-05-23,7.53000000,7.68200000,4.50000000,5.42900000,848678.74900000,1621814399999,4857907.26608600,24830,374987.93000000,2143367.26635000,0
2021-05-24,5.42900000,6.29000000,4.99600000,6.15100000,699956.12600000,1621900799999,3998808.18574000,21453,335485.30300000,1915026.35499300,0
2021-05-25,6.15100000,6.44800000,5.12600000,5.70500000,444034.66500000,1621987199999,2522574.01682300,16240,207723.97300000,1183412.94395900,0
2021-05-26,5.70000000,6.42500000,5.53500000,6.23800000,449338.39500000,1622073599999,2708263.25947700,15283,205838.47000000,1238668.88534700,0
2021-05-27,6.21500000,7.29300000,5.55500000,6.91600000,855348.85000000,1622159999999,5662041.99200800,26849,409846.54000000,2714073.72318400,0
2021-05-28,6.88300000,7.14600000,5.70000000,5.92000000,485612.21900000,1622246399999,3078788.23847200,14291,228483.55700000,1451068.61621200,0
2021-05-29,5.92000000,6.27700000,5.18600000,5.95600000,1351429.87200000,1622332799999,7987993.24792600,16094,687005.87900000,4088922.38120900,0
2021-05-30,5.95600000,6.30500000,5.50300000,5.88100000,1022909.64800000,1622419199999,6057182.01433700,18900,511751.95900000,3038609.87636000,0
2021-05-31,5.88100000,6.44500000,5.55100000,6.11900000,369009.31000000,1622505599999,2236704.93488300,12169,184300.71800000,1117674.07774500,0
2021-06-01,6.11800000,6.23500000,5.70000000,5.87900000,177143.94100000,1622591999999,1061434.81202800,6630,80825.10300000,485293.58178600,0
2021-06-02,5.88000000,6.38400000,5.74100000,6.06400000,203989.37700000,1622678399999,1241502.81570000,8942,93443.57800000,568851.43517100,0
2021-06-03,6.05700000,6.42700000,5.97100000,6.29700000,186725.43400000,1622764799999,1164086.06339600,8510,98722.79900000,615913.46726700,0
2021-06-04,6.29700000,6.35000000,5.64100000,5.74600000,238644.71100000,1622851199999,1395232.69694900,9191,106966.41800000,625987.57268900,0
2021-06-05,5.74800000,5.96000000,5.52000000,5.74900000,163526.98600000,1622937599999,936836.72143200,6162,77863.38200000,446658.15671900,0
2021-06-06,5.74900000,5.91000000,5.52200000,5.64900000,129925.50100000,1623023999999,740919.49562200,5471,64692.51900000,369471.40724500,0
2021-06-07,5.65200000,6.30000000,5.29800000,5.31000000,284897.89300000,1623110399999,1647920.57445600,10361,129994.06400000,751598.53414900,0
2021-06-08,5.31100000,5.37900000,4.48000000,5.00100000,221951.62100000,1623196799999,1088248.53110800,6762,101299.65800000,496748.75447600,0
2021-06-09,4.99200000,5.38400000,4.50000000,5.23600000,299232.88000000,1623283199999,1484278.87489800,9820,148563.67500000,738822.18271900,0
2021-06-10,5.23300000,6.22700000,5.02900000,6.05400000,448973.99700000,1623369599999,2487291.81412000,14601,228356.75500000,1267955.83441000,0
2021-06-11,6.03900000,7.76800000,5.49200000,5.73400000,1689521.70400000,1623455999999,11159707.91753800,55721,791793.98400000,5247134.96198600,0
2021-06-12,5.76000000,6.28100000,5.28200000,5.57100000,317429.57900000,1623542399999,1783255.77115700,10323,158588.40800000,888864.16322800,0
2021-06-13,5.58700000,5.69900000,5.06500000,5.53200000,247453.81500000,1623628799999,1324975.01705700,7508,127493.41100000,682968.06391500,0
2021-06-14,5.53200000,5.93500000,5.47200000,5.71400000,189621.33600000,1623715199999,1079140.66982500,7327,100551.98800000,572529.09525500,0
2021-06-15,5.71300000,6.27600000,5.56100000,5.79400000,370242.02600000,1623801599999,2157606.52540000,11945,183741.40900000,1068031.39249000,0
2021-06-16,5.79200000,5.94100000,5.33000000,5.35300000,211731.06700000,1623887999999,1198432.28581400,8140,92516.14000000,524249.01820200,0
2021-06-17,5.37200000,6.26000000,5.34700000,5.74800000,444583.40900000,1623974399999,2565557.43786600,15686,207632.46300000,1202936.46028900,0
2021-06-18,5.75800000,5.89900000,5.09500000,5.21200000,277798.00800000,1624060799999,1516268.38576300,8525,126759.92100000,694775.16263400,0
2021-06-19,5.20100000,5.70000000,5.06000000,5.32400000,214829.32400000,1624147199999,1167329.07163400,7491,108278.54900000,589551.73038200,0
2021-06-20,5.29100000,5.44200000,4.90000000,5.14300000,181464.25800000,1624233599999,937261.78215600,5567,88150.91400000,455545.39170700,0
2021-06-21,5.16100000,5.17200000,3.99900000,4.01600000,255427.95200000,1624319999999,1159337.83747400,7112,111747.92800000,509749.72606500,0
2021-06-22,4.00000000,4.14500000,3.10000000,3.75200000,344024.39500000,1624406399999,1251418.61274300,9064,174889.81000000,633023.01978600,0
2021-06-23,3.75200000,4.19700000,3.68600000,4.08400000,225033.68100000,1624492799999,885996.59267800,5569,114437.41100000,451471.32979200,0
2021-06-24,4.08900000,4.20700000,3.77100000,3.91400000,137065.82600000,1624579199999,541786.88136700,4219,64874.61700000,256520.20072400,0
2021-06-25,3.91400000,4.01100000,3.44500000,3.67600000,157618.68500000,1624665599999,571305.39303600,4924,71484.28200000,259096.80379300,0
2021-06-26,3.67400000,4.42900000,3.39300000,3.77700000,746883.79000000,1624751999999,2982483.43980300,18361,369680.83600000,1481702.19267000,0
2021-06-27,3.77600000,3.96500000,3.67600000,3.92500000,158906.22900000,1624838399999,601215.27466400,4531,81058.32200000,307261.86340100,0
2021-06-28,3.92500000,4.10900000,3.73900000,3.91500000,420451.18000000,1624924799999,1649126.55975100,10208,214242.15300000,841829.55991200,0
2021-06-29,3.94100000,4.22700000,3.91800000,3.97400000,388077.79100000,1625011199999,1586795.60284400,8272,196254.29700000,803536.08449800,0
2021-06-30,3.97700000,4.02500000,3.75000000,3.93500000,241590.13500000,1625097599999,935582.55629700,5114,124462.16100000,482164.37273100,0
2021-07-01,3.93100000,4.40000000,3.69900000,3.89100000,670663.68800000,1625183999999,2710711.43090400,14727,349900.95800000,1418310.77477500,0
2021-07-02,3.90100000,3.99700000,3.89900000,3.99000000,10809.27100000,1625270399999,42622.66804300,130,8694.67300000,34249.03279500,0
